city;state
Vallclara;Tarragona
Valldemossa;Islas Baleares
Valle de Abdalajís;Málaga
Valle de Altomira, El;Cuenca
Valle de Bardají;Huesca
Valle de Cerrato;Palencia
Valle de Hecho;Huesca
Valle de la Serena;Badajoz
Valle de las Navas;Burgos
Valle de Lierp;Huesca
Valle de Losa;Burgos
Valle de Manzanedo;Burgos
Valle de Matamoros;Badajoz
Valle de Mena;Burgos
Valle de Oca;Burgos
Valle de Santa Ana;Badajoz
Valle de Santibáñez;Burgos
Valle de Sedano;Burgos
Valle de Tabladillo;Segovia
Valle de Tobalina;Burgos
Valle de Trápaga-Trapagaran;Vizcaya
Valle de Valdebezana;Burgos
Valle de Valdelaguna;Burgos
Valle de Valdelucio;Burgos
Valle de Villaverde;Cantabria
Valle de Yerri/Deierri;Navarra
Valle de Zamanzas;Burgos
Valle del Retortillo;Palencia
Valle del Zalabí;Granada
Valle Gran Rey;Sta. Cruz de Tenerife
Valle, El;Granada
Vallecillo;León
Vallecillo, El;Teruel
Vallehermoso;Sta. Cruz de Tenerife
Vallejera;Burgos
Vallejera de Riofrío;Salamanca
Vallelado;Segovia
Valleruela de Pedraza;Segovia
Valleruela de Sepúlveda;Segovia
Vallés;Valencia
Valles de Palenzuela;Burgos
Vallesa de la Guareña;Zamora
Valleseco;Las Palmas
Vallfogona de Balaguer;Lleida
Vallfogona de Ripollès;Girona
Vallfogona de Riucorb;Tarragona
Vallgorguina;Barcelona
Vallibona;Castellón
Vallirana;Barcelona
Vall-llobrega;Girona
Vallmoll;Tarragona
Vallromanes;Barcelona
Valls;Tarragona
Valls d'Aguilar, Les;Lleida
Valls de Valira, Les;Lleida
Valluércanes;Burgos
Valmadrid;Zaragoza
Valmala;Burgos
Valmojado;Toledo
Válor;Granada
Valoria la Buena;Valladolid
Valpalmas;Zaragoza
Valsalabroso;Salamanca
Valsalobre;Cuenca
Valseca;Segovia
Valsequillo;Córdoba
Valsequillo de Gran Canaria;Las Palmas
Valtablado del Río;Guadalajara
Valtajeros;Soria
Valtiendas;Segovia
Valtierra;Navarra
Valtorres;Zaragoza
Valverde;Sta. Cruz de Tenerife
Valverde de Alcalá;Madrid
Valverde de Burguillos;Badajoz
Valverde de Campos;Valladolid
Valverde de Júcar;Cuenca
Valverde de la Vera;Cáceres
Valverde de la Virgen;León
Valverde de Leganés;Badajoz
Valverde de Llerena;Badajoz
Valverde de los Arroyos;Guadalajara
Valverde de Mérida;Badajoz
Valverde de Valdelacasa;Salamanca
Valverde del Camino;Huelva
Valverde del Fresno;Cáceres
Valverde del Majano;Segovia
Valverde-Enrique;León
Valverdejo;Cuenca
Valverdón;Salamanca
Vandellòs i l'Hospitalet de l'Infant;Tarragona
Vansa i Fórnols, La;Lleida
Vara de Rey;Cuenca
Veciana;Barcelona
Vecilla, La;León
Vecinos;Salamanca
Vedra;A Coruña
Vega de Espinareda;León
Vega de Infanzones;León
Vega de Liébana;Cantabria
Vega de Pas;Cantabria
Vega de Ruiponce;Valladolid
Vega de San Mateo;Las Palmas
Vega de Santa María;Ávila
Vega de Tera;Zamora
Vega de Tirados;Salamanca
Vega de Valcarce;León
Vega de Valdetronco;Valladolid
Vega de Villalobos;Zamora
Vega del Codorno;Cuenca
Vegacervera;León
Vegadeo;Asturias
Vegalatrave;Zamora
Veganzones;Segovia
Vegaquemada;León
Vegas de Matute;Segovia
Vegas del Condado;León
Vegas del Genil;Granada
Vegaviana;Cáceres
Veguillas de la Sierra;Teruel
Veguillas, Las;Salamanca
Veiga, A;Ourense
Vejer de la Frontera;Cádiz
Velada;Toledo
Velamazán;Soria
Velascálvaro;Valladolid
Velayos;Ávila
Velefique;Almería
Vélez de Benaudalla;Granada
Vélez-Blanco;Almería
Vélez-Málaga;Málaga
Vélez-Rubio;Almería
Velilla;Valladolid
Velilla de Cinca;Huesca
Velilla de Ebro;Zaragoza
Velilla de Jiloca;Zaragoza
Velilla de la Sierra;Soria
Velilla de los Ajos;Soria
Velilla de San Antonio;Madrid
Velilla del Río Carrión;Palencia
Vellés, La;Salamanca
Vellisca;Cuenca
Velliza;Valladolid
Vellón, El;Madrid
Vencillón;Huesca
Vendrell, El;Tarragona
Venialbo;Zamora
Venta de Baños;Palencia
Venta del Moro;Valencia
Ventalló;Girona
Ventas con Peña Aguilera, Las;Toledo
Ventas de Huelma;Granada
Ventas de Retamosa, Las;Toledo
Ventas de San Julián, Las;Toledo
Ventosa;La Rioja
Ventosa de la Cuesta;Valladolid
Ventosa del Río Almar;Salamanca
Ventosilla y Tejadilla;Segovia
Ventrosa;La Rioja
Venturada;Madrid
Vera;Almería
Vera de Moncayo;Zaragoza
Veracruz;Huesca
Verdú;Lleida
Verea;Ourense
Verger, el;Alicante
Verges;Girona
Verín;Ourense
Vertavillo;Palencia
Vespella de Gaià;Tarragona
Vezdemarbán;Zamora
Viacamp y Litera;Huesca
Viana;Navarra
Viana de Cega;Valladolid
Viana de Duero;Soria
Viana de Jadraque;Guadalajara
Viana do Bolo;Ourense
Viandar de la Vera;Cáceres
Vianos;Albacete
Viator;Almería
Vic;Barcelona
Vícar;Almería
Vicedo, O;Lugo
Vicién;Huesca
Victoria de Acentejo, La;Sta. Cruz de Tenerife
Victoria, La;Córdoba
Vid de Bureba, La;Burgos
Vid de Ojeda, La;Palencia
Vid y Barrios, La;Burgos
Vidángoz/Bidankoze;Navarra
Vidayanes;Zamora
Videmala;Zamora
Vídola, La;Salamanca
Vidrà;Girona
Vidreres;Girona
Vielha e Mijaran;Lleida
Vierlas;Zaragoza
Vigo;Pontevedra
Viguera;La Rioja
Vila de Cruces;Pontevedra
Vilabella;Tarragona
Vilabertran;Girona
Vilablareix;Girona
Vilaboa;Pontevedra
Vilada;Barcelona
Viladamat;Girona
Viladasens;Girona
Viladecans;Barcelona
Viladecavalls;Barcelona
Vilademuls;Girona
Viladrau;Girona
Vilafamés;Castellón
Vilafant;Girona
Vilaflor;Sta. Cruz de Tenerife
Vilafranca de Bonany;Islas Baleares
Vilafranca del Penedès;Barcelona
Vilagarcía de Arousa;Pontevedra
Vilagrassa;Lleida
Vilajuïga;Girona
Vilalba;Lugo
Vilalba dels Arcs;Tarragona
Vilalba Sasserra;Barcelona
Vilaller;Lleida
Vilallonga de Ter;Girona
Vilallonga del Camp;Tarragona
Vilamacolum;Girona
Vilamalla;Girona
Vilamaniscle;Girona
Vilamarín;Ourense
Vilamartín de Valdeorras;Ourense
Vilamarxant;Valencia
Vilamòs;Lleida
Vilanant;Girona
Vilanova d'Alcolea;Castellón
Vilanova de Arousa;Pontevedra
Vilanova de Bellpuig;Lleida
Vilanova de la Barca;Lleida
Vilanova de l'Aguda;Lleida
Vilanova de Meià;Lleida
Vilanova de Prades;Tarragona
Vilanova de Sau;Barcelona
Vilanova de Segrià;Lleida
Vilanova del Camí;Barcelona
Vilanova del Vallès;Barcelona
Vilanova d'Escornalbou;Tarragona
Vilanova i la Geltrú;Barcelona
Vilaplana;Tarragona
Vilar de Barrio;Ourense
Vilar de Canes;Castellón
Vilar de Santos;Ourense
Vilardevós;Ourense
Vila-real;Castellón
Vilariño de Conso;Ourense
Vilarmaior;A Coruña
Vila-rodona;Tarragona
Vila-sacra;Girona
Vila-sana;Lleida
Vilasantar;A Coruña
Vila-seca;Tarragona
Vilassar de Dalt;Barcelona
Vilassar de Mar;Barcelona
Vilaür;Girona
Vilavella, la;Castellón
Vilaverd;Tarragona
Vilches;Jaén
Vilella Alta, La;Tarragona
Vilella Baixa, La;Tarragona
Vileña;Burgos
Villa de Don Fadrique, La;Toledo
Villa de Mazo;Sta. Cruz de Tenerife
Villa de Ves;Albacete
Villa del Campo;Cáceres
Villa del Prado;Madrid
Villa del Rey;Cáceres
Villa del Río;Córdoba
Villabáñez;Valladolid
Villabaruz de Campos;Valladolid
Villabasta de Valdavia;Palencia
Villablanca;Huelva
Villablino;León
Villabona;Gipuzkoa
Villabrágima;Valladolid
Villabraz;León
Villabrázaro;Zamora
Villabuena de Álava/Eskuernaga;Álava
Villabuena del Puente;Zamora
Villacañas;Toledo
Villacarralón;Valladolid
Villacarriedo;Cantabria
Villacarrillo;Jaén
Villacastín;Segovia
Villacid de Campos;Valladolid
Villacidaler;Palencia
Villaciervos;Soria
Villaco;Valladolid
Villaconancio;Palencia
Villaconejos;Madrid
Villaconejos de Trabaque;Cuenca
Villada;Palencia
Villadangos del Páramo;León
Villademor de la Vega;León
Villadepera;Zamora
Villadiego;Burgos
Villadoz;Zaragoza
Villaeles de Valdavia;Palencia
Villaescusa;Cantabria
Villaescusa;Zamora
Villaescusa de Haro;Cuenca
Villaescusa de Roa;Burgos
Villaescusa la Sombría;Burgos
Villaespasa;Burgos
Villafáfila;Zamora
Villafeliche;Zaragoza
Villaferrueña;Zamora
Villaflor;Ávila
Villaflores;Salamanca
Villafrades de Campos;Valladolid
Villafranca;Navarra
Villafranca de Córdoba;Córdoba
Villafranca de Duero;Valladolid
Villafranca de Ebro;Zaragoza
Villafranca de la Sierra;Ávila
Villafranca de los Barros;Badajoz
Villafranca de los Caballeros;Toledo
Villafranca del Bierzo;León
Villafranca del Campo;Teruel
Villafranca del Cid/Vilafranca;Castellón
Villafranca Montes de Oca;Burgos
Villafrechós;Valladolid
Villafruela;Burgos
Villafuerte;Valladolid
Villafufre;Cantabria
Villagalijo;Burgos
Villagarcía de Campos;Valladolid
Villagarcía de la Torre;Badajoz
Villagarcía del Llano;Cuenca
Villagatón;León
Villageriz;Zamora
Villagómez la Nueva;Valladolid
Villagonzalo;Badajoz
Villagonzalo de Tormes;Salamanca
Villagonzalo Pedernales;Burgos
Villahán;Palencia
Villaharta;Córdoba
Villahermosa;Ciudad Real
Villahermosa del Campo;Teruel
Villahermosa del Río;Castellón
Villaherreros;Palencia
Villahoz;Burgos
Villajoyosa/Vila Joiosa, la;Alicante
Villalaco;Palencia
Villalán de Campos;Valladolid
Villalar de los Comuneros;Valladolid
Villalazán;Zamora
Villalba de Duero;Burgos
Villalba de Guardo;Palencia
Villalba de la Lampreana;Zamora
Villalba de la Loma;Valladolid
Villalba de la Sierra;Cuenca
Villalba de los Alcores;Valladolid
Villalba de los Barros;Badajoz
Villalba de los Llanos;Salamanca
Villalba de Perejil;Zaragoza
Villalba de Rioja;La Rioja
Villalba del Alcor;Huelva
Villalba del Rey;Cuenca
Villalbarba;Valladolid
Villalbilla;Madrid
Villalbilla de Burgos;Burgos
Villalbilla de Gumiel;Burgos
Villalcampo;Zamora
Villalcázar de Sirga;Palencia
Villalcón;Palencia
Villaldemiro;Burgos
Villalengua;Zaragoza
Villalgordo del Júcar;Albacete
Villalgordo del Marquesado;Cuenca
Villalmanzo;Burgos
Villalobar de Rioja;La Rioja
Villalobón;Palencia
Villalobos;Zamora
Villalón de Campos;Valladolid
Villalonga;Valencia
Villalonso;Zamora
Villalpando;Zamora
Villalpardo;Cuenca
Villalube;Zamora
Villaluenga de la Sagra;Toledo
Villaluenga de la Vega;Palencia
Villaluenga del Rosario;Cádiz
Villamalea;Albacete
Villamalur;Castellón
Villamandos;León
Villamanín;León
Villamanrique;Ciudad Real
Villamanrique de la Condesa;Sevilla
Villamanrique de Tajo;Madrid
Villamanta;Madrid
Villamantilla;Madrid
Villamañán;León
Villamartín;Cádiz
Villamartín de Campos;Palencia
Villamartín de Don Sancho;León
Villamayor;Salamanca
Villamayor de Calatrava;Ciudad Real
Villamayor de Campos;Zamora
Villamayor de Gállego;Zaragoza
Villamayor de los Montes;Burgos
Villamayor de Monjardín;Navarra
Villamayor de Santiago;Cuenca
Villamayor de Treviño;Burgos
Villambistia;Burgos
Villamediana;Palencia
Villamediana de Iregua;La Rioja
Villamedianilla;Burgos
Villamejil;León
Villamena;Granada
Villameriel;Palencia
Villamesías;Cáceres
Villamiel;Cáceres
Villamiel de la Sierra;Burgos
Villamiel de Toledo;Toledo
Villaminaya;Toledo
Villamol;León
Villamontán de la Valduerna;León
Villamor de los Escuderos;Zamora
Villamoratiel de las Matas;León
Villamoronta;Palencia
Villamuelas;Toledo
Villamuera de la Cueza;Palencia
Villamuriel de Campos;Valladolid
Villamuriel de Cerrato;Palencia
Villán de Tordesillas;Valladolid
Villanázar;Zamora
Villangómez;Burgos
Villanova;Huesca
Villanúa;Huesca
Villanubla;Valladolid
Villanueva de Alcardete;Toledo
Villanueva de Alcorón;Guadalajara
Villanueva de Algaidas;Málaga
Villanueva de Argaño;Burgos
Villanueva de Argecilla;Guadalajara
Villanueva de Ávila;Ávila
Villanueva de Azoague;Zamora
Villanueva de Bogas;Toledo
Villanueva de Cameros;La Rioja
Villanueva de Campeán;Zamora
Villanueva de Carazo;Burgos
Villanueva de Castellón;Valencia
Villanueva de Córdoba;Córdoba
Villanueva de Duero;Valladolid
Villanueva de Gállego;Zaragoza
Villanueva de Gómez;Ávila
Villanueva de Gormaz;Soria
Villanueva de Guadamejud;Cuenca
Villanueva de Gumiel;Burgos
Villanueva de Huerva;Zaragoza
Villanueva de Jiloca;Zaragoza
Villanueva de la Cañada;Madrid
Villanueva de la Concepción;Málaga
Villanueva de la Condesa;Valladolid
Villanueva de la Fuente;Ciudad Real
Villanueva de la Jara;Cuenca
Villanueva de la Reina;Jaén
Villanueva de la Serena;Badajoz
Villanueva de la Sierra;Cáceres
Villanueva de la Torre;Guadalajara
Villanueva de la Vera;Cáceres
Villanueva de las Cruces;Huelva
Villanueva de las Manzanas;León
Villanueva de las Peras;Zamora
Villanueva de las Torres;Granada
Villanueva de los Caballeros;Valladolid
Villanueva de los Castillejos;Huelva
Villanueva de los Infantes;Ciudad Real
Villanueva de los Infantes;Valladolid
Villanueva de Oscos;Asturias
Villanueva de Perales;Madrid
Villanueva de San Carlos;Ciudad Real
Villanueva de San Juan;Sevilla
Villanueva de San Mancio;Valladolid
Villanueva de Sigena;Huesca
Villanueva de Tapia;Málaga
Villanueva de Teba;Burgos
Villanueva de Viver;Castellón
Villanueva del Aceral;Ávila
Villanueva del Ariscal;Sevilla
Villanueva del Arzobispo;Jaén
Villanueva del Campillo;Ávila
Villanueva del Campo;Zamora
Villanueva del Conde;Salamanca
Villanueva del Duque;Córdoba
Villanueva del Fresno;Badajoz
Villanueva del Pardillo;Madrid
Villanueva del Rebollar;Palencia
Villanueva del Rebollar de la Sierra;Teruel
Villanueva del Rey;Córdoba
Villanueva del Río Segura;Murcia
Villanueva del Río y Minas;Sevilla
Villanueva del Rosario;Málaga
Villanueva del Trabuco;Málaga
Villanueva Mesía;Granada
Villanuño de Valdavia;Palencia
Villaobispo de Otero;León
Villaornate y Castro;León
Villapalacios;Albacete
Villaprovedo;Palencia
Villaquejida;León
Villaquilambre;León
Villaquirán de la Puebla;Burgos
Villaquirán de los Infantes;Burgos
Villar de Argañán;Salamanca
Villar de Arnedo, El;La Rioja
Villar de Cañas;Cuenca
Villar de Ciervo;Salamanca
Villar de Corneja;Ávila
Villar de Domingo García;Cuenca
Villar de Fallaves;Zamora
Villar de Gallimazo;Salamanca
Villar de la Encina;Cuenca
Villar de la Yegua;Salamanca
Villar de los Navarros;Zaragoza
Villar de Olalla;Cuenca
Villar de Peralonso;Salamanca
Villar de Plasencia;Cáceres
Villar de Rena;Badajoz
Villar de Samaniego;Salamanca
Villar de Torre;La Rioja
Villar del Ala;Soria
Villar del Arzobispo;Valencia
Villar del Buey;Zamora
Villar del Campo;Soria
Villar del Cobo;Teruel
Villar del Humo;Cuenca
Villar del Infantado;Cuenca
Villar del Olmo;Madrid
Villar del Pedroso;Cáceres
Villar del Pozo;Ciudad Real
Villar del Rey;Badajoz
Villar del Río;Soria
Villar del Salz;Teruel
Villar y Velasco;Cuenca
Villaralbo;Zamora
Villaralto;Córdoba
Villarcayo de Merindad de Castilla la Vieja;Burgos
Villardeciervos;Zamora
Villardefrades;Valladolid
Villardiegua de la Ribera;Zamora
Villárdiga;Zamora
Villardompardo;Jaén
Villardondiego;Zamora
Villarejo;La Rioja
Villarejo de Fuentes;Cuenca
Villarejo de la Peñuela;Cuenca
Villarejo de Montalbán;Toledo
Villarejo de Órbigo;León
Villarejo de Salvanés;Madrid
Villarejo del Valle;Ávila
Villarejo-Periesteban;Cuenca
Villares de Jadraque;Guadalajara
Villares de la Reina;Salamanca
Villares de Órbigo;León
Villares de Soria, Los;Soria
Villares de Yeltes;Salamanca
Villares del Saz;Cuenca
Villares, Los;Jaén
Villargordo del Cabriel;Valencia
Villariezo;Burgos
Villarino de los Aires;Salamanca
Villarluengo;Teruel
Villarmayor;Salamanca
Villarmentero de Campos;Palencia
Villarmentero de Esgueva;Valladolid
Villarmuerto;Salamanca
Villarquemado;Teruel
Villarrabé;Palencia
Villarramiel;Palencia
Villarrasa;Huelva
Villarreal de Huerva;Zaragoza
Villarrín de Campos;Zamora
Villarrobledo;Albacete
Villarrodrigo;Jaén
Villarroya;La Rioja
Villarroya de la Sierra;Zaragoza
Villarroya de los Pinares;Teruel
Villarroya del Campo;Zaragoza
Villarrubia de los Ojos;Ciudad Real
Villarrubia de Santiago;Toledo
Villarrubio;Cuenca
Villarta;Cuenca
Villarta de los Montes;Badajoz
Villarta de San Juan;Ciudad Real
Villarta-Quintana;La Rioja
Villas de la Ventosa;Cuenca
Villasabariego;León
Villasandino;Burgos
Villasarracino;Palencia
Villasayas;Soria
Villasbuenas;Salamanca
Villasbuenas de Gata;Cáceres
Villasdardo;Salamanca
Villaseca de Arciel;Soria
Villaseca de Henares;Guadalajara
Villaseca de la Sagra;Toledo
Villaseca de Uceda;Guadalajara
Villaseco de los Gamitos;Salamanca
Villaseco de los Reyes;Salamanca
Villaseco del Pan;Zamora
Villaselán;León
Villasequilla;Toledo
Villasexmir;Valladolid
Villasila de Valdavia;Palencia
Villasrubias;Salamanca
Villastar;Teruel
Villasur de Herreros;Burgos
Villatobas;Toledo
Villatoro;Ávila
Villatorres;Jaén
Villatoya;Albacete
Villatuelda;Burgos
Villatuerta;Navarra
Villaturde;Palencia
Villaturiel;León
Villaumbrales;Palencia
Villava/Atarrabia;Navarra
Villavaliente;Albacete
Villavaquerín;Valladolid
Villavelayo;La Rioja
Villavellid;Valladolid
Villavendimio;Zamora
Villaverde de Guadalimar;Albacete
Villaverde de Guareña;Salamanca
Villaverde de Íscar;Segovia
Villaverde de Medina;Valladolid
Villaverde de Montejo;Segovia
Villaverde de Rioja;La Rioja
Villaverde del Monte;Burgos
Villaverde del Río;Sevilla
Villaverde y Pasaconsol;Cuenca
Villaverde-Mogina;Burgos
Villaveza de Valverde;Zamora
Villaveza del Agua;Zamora
Villavicencio de los Caballeros;Valladolid
Villaviciosa;Asturias
Villaviciosa de Córdoba;Córdoba
Villaviciosa de Odón;Madrid
Villavieja de Yeltes;Salamanca
Villavieja del Lozoya;Madrid
Villaviudas;Palencia
Villayerno Morquillas;Burgos
Villayón;Asturias
Villazala;León
Villazanzo de Valderaduey;León
Villazopeque;Burgos
Villegas;Burgos
Villeguillo;Segovia
Villel;Teruel
Villel de Mesa;Guadalajara
Villena;Alicante
Villerías de Campos;Palencia
Villodre;Palencia
Villodrigo;Palencia
Villoldo;Palencia
Víllora;Cuenca
Villores;Castellón
Villoria;Salamanca
Villoruebo;Burgos
Villoruela;Salamanca
Villoslada de Cameros;La Rioja
Villota del Páramo;Palencia
Villovieco;Palencia
Vilobí del Penedès;Barcelona
Vilobí d'Onyar;Girona
Vilopriu;Girona
Viloria;Valladolid
Viloria de Rioja;Burgos
Vilosell, El;Lleida
Vilueña, La;Zaragoza
Vilvestre;Salamanca
Vilviestre del Pinar;Burgos
Vimbodí i Poblet;Tarragona
Vimianzo;A Coruña
Vinaceite;Teruel
Vinaixa;Lleida
Vinalesa;Valencia
Vinaròs;Castellón
Vindel;Cuenca
Vinebre;Tarragona
Viniegra de Abajo;La Rioja
Viniegra de Arriba;La Rioja
Vinuesa;Soria
Vinyols i els Arcs;Tarragona
Viñas;Zamora
Viñegra de Moraña;Ávila
Viñuela;Málaga
Viñuelas;Guadalajara
Visiedo;Teruel
Viso de San Juan, El;Toledo
Viso del Alcor, El;Sevilla
Viso del Marqués;Ciudad Real
Viso, El;Córdoba
Vistabella;Zaragoza
Vistabella del Maestrazgo;Castellón
Vita;Ávila
Vitigudino;Salamanca
Vitoria-Gasteiz;Álava
Viveiro;Lugo
Vivel del Río Martín;Teruel
Viver;Castellón
Viver i Serrateix;Barcelona
Viveros;Albacete
Vizcaínos;Burgos
Vizmanos;Soria
Víznar;Granada
Voto;Cantabria
Vozmediano;Soria
Wamba;Valladolid
Xaló;Alicante
Xàtiva;Valencia
Xeraco;Valencia
Xeresa;Valencia
Xermade;Lugo
Xerta;Tarragona
Xinzo de Limia;Ourense
Xirivella;Valencia
Xove;Lugo
Xunqueira de Ambía;Ourense
Xunqueira de Espadanedo;Ourense
Yaiza;Las Palmas
Yanguas;Soria
Yanguas de Eresma;Segovia
Yátova;Valencia
Yébenes, Los;Toledo
Yebes;Guadalajara
Yebra;Guadalajara
Yebra de Basa;Huesca
Yecla;Murcia
Yecla de Yeltes;Salamanca
Yécora/Iekora;Álava
Yélamos de Abajo;Guadalajara
Yélamos de Arriba;Guadalajara
Yeles;Toledo
Yelo;Soria
Yémeda;Cuenca
Yepes;Toledo
Yernes y Tameza;Asturias
Yesa;Navarra
Yesa, La;Valencia
Yésero;Huesca
Yeste;Albacete
Yuncler;Toledo
Yunclillos;Toledo
Yuncos;Toledo
Yunquera;Málaga
Yunquera de Henares;Guadalajara
Yunta, La;Guadalajara
Zabalza/Zabaltza;Navarra
Zael;Burgos
Zafarraya;Granada
Zafra;Badajoz
Zafra de Záncara;Cuenca
Zafrilla;Cuenca
Zagra;Granada
Zahara;Cádiz
Zahínos;Badajoz
Zaida, La;Zaragoza
Zaidín;Huesca
Zalamea de la Serena;Badajoz
Zalamea la Real;Huelva
Zaldibar;Vizcaya
Zaldibia;Gipuzkoa
Zalduondo;Álava
Zalla;Vizcaya
Zamarra;Salamanca
Zamayón;Salamanca
Zambrana;Álava
Zamora;Zamora
Zamudio;Vizcaya
Zaorejas;Guadalajara
Zapardiel de la Cañada;Ávila
Zapardiel de la Ribera;Ávila
Zaragoza;Zaragoza
Zarapicos;Salamanca
Zaratamo;Vizcaya
Zaratán;Valladolid
Zarautz;Gipuzkoa
Zarra;Valencia
Zarratón;La Rioja
Zarza de Granadilla;Cáceres
Zarza de Montánchez;Cáceres
Zarza de Pumareda, La;Salamanca
Zarza de Tajo;Cuenca
Zarza la Mayor;Cáceres
Zarza, La;Badajoz
Zarza, La;Valladolid
Zarza-Capilla;Badajoz
Zarzalejo;Madrid
Zarzosa;La Rioja
Zarzosa de Río Pisuerga;Burgos
Zarzuela;Cuenca
Zarzuela de Jadraque;Guadalajara
Zarzuela del Monte;Segovia
Zarzuela del Pinar;Segovia
Zas;A Coruña
Zazuar;Burgos
Zeanuri;Vizcaya
Zeberio;Vizcaya
Zegama;Gipuzkoa
Zerain;Gipuzkoa
Zestoa;Gipuzkoa
Zierbena;Vizcaya
Zigoitia;Álava
Ziordia;Navarra
Ziortza-Bolibar;Vizcaya
Zizur Mayor/Zizur Nagusia;Navarra
Zizurkil;Gipuzkoa
Zoma, La;Teruel
Zorita;Cáceres
Zorita de la Frontera;Salamanca
Zorita de los Canes;Guadalajara
Zorita del Maestrazgo;Castellón
Zorraquín;La Rioja
