name,state
"Pereiro de Aguiar, O",Ourense
"Peroxa, A",Ourense
Petín,Ourense
Piñor,Ourense
"Pobra de Trives, A",Ourense
Pontedeva,Ourense
Porqueira,Ourense
Punxín,Ourense
Quintela de Leirado,Ourense
Rairiz de Veiga,Ourense
Ramirás,Ourense
Ribadavia,Ourense
Riós,Ourense
"Rúa, A",Ourense
Rubiá,Ourense
San Amaro,Ourense
San Cibrao das Viñas,Ourense
San Cristovo de Cea,Ourense
San Xoán de Río,Ourense
Sandiás,Ourense
Sarreaus,Ourense
Taboadela,Ourense
"Teixeira, A",Ourense
Toén,Ourense
Trasmiras,Ourense
"Veiga, A",Ourense
Verea,Ourense
Verín,Ourense
Viana do Bolo,Ourense
Vilamarín,Ourense
Vilamartín de Valdeorras,Ourense
Vilar de Barrio,Ourense
Vilar de Santos,Ourense
Vilardevós,Ourense
Vilariño de Conso,Ourense
Xinzo de Limia,Ourense
Xunqueira de Ambía,Ourense
Xunqueira de Espadanedo,Ourense
Abarca de Campos,Palencia
Abia de las Torres,Palencia
Aguilar de Campoo,Palencia
Alar del Rey,Palencia
Alba de Cerrato,Palencia
Amayuelas de Arriba,Palencia
Ampudia,Palencia
Amusco,Palencia
Antigüedad,Palencia
Arconada,Palencia
Astudillo,Palencia
Autilla del Pino,Palencia
Autillo de Campos,Palencia
Ayuela,Palencia
Baltanás,Palencia
Baquerín de Campos,Palencia
Bárcena de Campos,Palencia
Barruelo de Santullán,Palencia
Báscones de Ojeda,Palencia
Becerril de Campos,Palencia
Belmonte de Campos,Palencia
Berzosilla,Palencia
Boada de Campos,Palencia
Boadilla de Rioseco,Palencia
Boadilla del Camino,Palencia
Brañosera,Palencia
Buenavista de Valdavia,Palencia
Bustillo de la Vega,Palencia
Bustillo del Páramo de Carrión,Palencia
Calahorra de Boedo,Palencia
Calzada de los Molinos,Palencia
Capillas,Palencia
Cardeñosa de Volpejera,Palencia
Carrión de los Condes,Palencia
Castil de Vela,Palencia
Castrejón de la Peña,Palencia
Castrillo de Don Juan,Palencia
Castrillo de Onielo,Palencia
Castrillo de Villavega,Palencia
Castromocho,Palencia
Cervatos de la Cueza,Palencia
Cervera de Pisuerga,Palencia
Cevico de la Torre,Palencia
Cevico Navero,Palencia
Cisneros,Palencia
Cobos de Cerrato,Palencia
Collazos de Boedo,Palencia
Congosto de Valdavia,Palencia
Cordovilla la Real,Palencia
Cubillas de Cerrato,Palencia
Dehesa de Montejo,Palencia
Dehesa de Romanos,Palencia
Dueñas,Palencia
Espinosa de Cerrato,Palencia
Espinosa de Villagonzalo,Palencia
Frechilla,Palencia
Fresno del Río,Palencia
Frómista,Palencia
Fuentes de Nava,Palencia
Fuentes de Valdepero,Palencia
Grijota,Palencia
Guardo,Palencia
Guaza de Campos,Palencia
Hérmedes de Cerrato,Palencia
Herrera de Pisuerga,Palencia
Herrera de Valdecañas,Palencia
Hontoria de Cerrato,Palencia
Hornillos de Cerrato,Palencia
Husillos,Palencia
Itero de la Vega,Palencia
Lagartos,Palencia
Lantadilla,Palencia
Ledigos,Palencia
Loma de Ucieza,Palencia
Lomas,Palencia
Magaz de Pisuerga,Palencia
Manquillos,Palencia
Mantinos,Palencia
Marcilla de Campos,Palencia
Mazariegos,Palencia
Mazuecos de Valdeginate,Palencia
Melgar de Yuso,Palencia
Meneses de Campos,Palencia
Micieces de Ojeda,Palencia
Monzón de Campos,Palencia
Moratinos,Palencia
Mudá,Palencia
Nogal de las Huertas,Palencia
Olea de Boedo,Palencia
Olmos de Ojeda,Palencia
Osornillo,Palencia
Osorno la Mayor,Palencia
Palencia,Palencia
Palenzuela,Palencia
Páramo de Boedo,Palencia
Paredes de Nava,Palencia
Payo de Ojeda,Palencia
Pedraza de Campos,Palencia
Pedrosa de la Vega,Palencia
Perales,Palencia
"Pernía, La",Palencia
Pino del Río,Palencia
Piña de Campos,Palencia
Población de Arroyo,Palencia
Población de Campos,Palencia
Población de Cerrato,Palencia
Polentinos,Palencia
Pomar de Valdivia,Palencia
Poza de la Vega,Palencia
Pozo de Urama,Palencia
Prádanos de Ojeda,Palencia
"Puebla de Valdavia, La",Palencia
Quintana del Puente,Palencia
Quintanilla de Onsoña,Palencia
Reinoso de Cerrato,Palencia
Renedo de la Vega,Palencia
Requena de Campos,Palencia
Respenda de la Peña,Palencia
Revenga de Campos,Palencia
Revilla de Collazos,Palencia
Ribas de Campos,Palencia
Riberos de la Cueza,Palencia
Saldaña,Palencia
Salinas de Pisuerga,Palencia
San Cebrián de Campos,Palencia
San Cebrián de Mudá,Palencia
San Cristóbal de Boedo,Palencia
San Mamés de Campos,Palencia
San Román de la Cuba,Palencia
Santa Cecilia del Alcor,Palencia
Santa Cruz de Boedo,Palencia
Santervás de la Vega,Palencia
Santibáñez de Ecla,Palencia
Santibáñez de la Peña,Palencia
Santoyo,Palencia
"Serna, La",Palencia
Soto de Cerrato,Palencia
Sotobañado y Priorato,Palencia
Tabanera de Cerrato,Palencia
Tabanera de Valdavia,Palencia
Támara de Campos,Palencia
Tariego de Cerrato,Palencia
Torquemada,Palencia
Torremormojón,Palencia
Triollo,Palencia
Valbuena de Pisuerga,Palencia
Valdeolmillos,Palencia
Valderrábano,Palencia
Valde-Ucieza,Palencia
Valle de Cerrato,Palencia
Valle del Retortillo,Palencia
Velilla del Río Carrión,Palencia
Venta de Baños,Palencia
Vertavillo,Palencia
"Vid de Ojeda, La",Palencia
Villabasta de Valdavia,Palencia
Villacidaler,Palencia
Villaconancio,Palencia
Villada,Palencia
Villaeles de Valdavia,Palencia
Villahán,Palencia
Villaherreros,Palencia
Villalaco,Palencia
Villalba de Guardo,Palencia
Villalcázar de Sirga,Palencia
Villalcón,Palencia
Villalobón,Palencia
Villaluenga de la Vega,Palencia
Villamartín de Campos,Palencia
Villamediana,Palencia
Villameriel,Palencia
Villamoronta,Palencia
Villamuera de la Cueza,Palencia
Villamuriel de Cerrato,Palencia
Villanueva del Rebollar,Palencia
Villanuño de Valdavia,Palencia
Villaprovedo,Palencia
Villarmentero de Campos,Palencia
Villarrabé,Palencia
Villarramiel,Palencia
Villasarracino,Palencia
Villasila de Valdavia,Palencia
Villaturde,Palencia
Villaumbrales,Palencia
Villaviudas,Palencia
Villerías de Campos,Palencia
Villodre,Palencia
Villodrigo,Palencia
Villoldo,Palencia
Villota del Páramo,Palencia
Villovieco,Palencia
Agolada,Pontevedra
Arbo,Pontevedra
Baiona,Pontevedra
Barro,Pontevedra
Bueu,Pontevedra
Caldas de Reis,Pontevedra
Cambados,Pontevedra
Campo Lameiro,Pontevedra
Cangas,Pontevedra
"Cañiza, A",Pontevedra
Catoira,Pontevedra
Cerdedo,Pontevedra
Cotobade,Pontevedra
Covelo,Pontevedra
Crecente,Pontevedra
Cuntis,Pontevedra
Dozón,Pontevedra
"Estrada, A",Pontevedra
Forcarei,Pontevedra
Fornelos de Montes,Pontevedra
Gondomar,Pontevedra
"Grove, O",Pontevedra
"Guarda, A",Pontevedra
"Illa de Arousa, A",Pontevedra
Lalín,Pontevedra
"Lama, A",Pontevedra
Marín,Pontevedra
Meaño,Pontevedra
Meis,Pontevedra
Moaña,Pontevedra
Mondariz,Pontevedra
Mondariz-Balneario,Pontevedra
Moraña,Pontevedra
Mos,Pontevedra
"Neves, As",Pontevedra
Nigrán,Pontevedra
Oia,Pontevedra
Pazos de Borbén,Pontevedra
Poio,Pontevedra
Ponte Caldelas,Pontevedra
Ponteareas,Pontevedra
Pontecesures,Pontevedra
Pontevedra,Pontevedra
"Porriño, O",Pontevedra
Portas,Pontevedra
Redondela,Pontevedra
Ribadumia,Pontevedra
Rodeiro,Pontevedra
"Rosal, O",Pontevedra
Salceda de Caselas,Pontevedra
Salvaterra de Miño,Pontevedra
Sanxenxo,Pontevedra
Silleda,Pontevedra
Soutomaior,Pontevedra
Tomiño,Pontevedra
Tui,Pontevedra
Valga,Pontevedra
Vigo,Pontevedra
Vila de Cruces,Pontevedra
Vilaboa,Pontevedra
Vilagarcía de Arousa,Pontevedra
Vilanova de Arousa,Pontevedra
Abusejo,Salamanca
Agallas,Salamanca
Ahigal de los Aceiteros,Salamanca
Ahigal de Villarino,Salamanca
"Alameda de Gardón, La",Salamanca
"Alamedilla, La",Salamanca
Alaraz,Salamanca
Alba de Tormes,Salamanca
Alba de Yeltes,Salamanca
"Alberca, La",Salamanca
"Alberguería de Argañán, La",Salamanca
Alconada,Salamanca
Aldea del Obispo,Salamanca
Aldeacipreste,Salamanca
Aldeadávila de la Ribera,Salamanca
Aldealengua,Salamanca
Aldeanueva de Figueroa,Salamanca
Aldeanueva de la Sierra,Salamanca
Aldearrodrigo,Salamanca
Aldearrubia,Salamanca
Aldeaseca de Alba,Salamanca
Aldeaseca de la Frontera,Salamanca
Aldeatejada,Salamanca
Aldeavieja de Tormes,Salamanca
Aldehuela de la Bóveda,Salamanca
Aldehuela de Yeltes,Salamanca
Almenara de Tormes,Salamanca
Almendra,Salamanca
Anaya de Alba,Salamanca
Añover de Tormes,Salamanca
Arabayona de Mógica,Salamanca
Arapiles,Salamanca
Arcediano,Salamanca
"Arco, El",Salamanca
Armenteros,Salamanca
"Atalaya, La",Salamanca
Babilafuente,Salamanca
Bañobárez,Salamanca
Barbadillo,Salamanca
Barbalos,Salamanca
Barceo,Salamanca
Barruecopardo,Salamanca
"Bastida, La",Salamanca
Béjar,Salamanca
Beleña,Salamanca
Bermellar,Salamanca
Berrocal de Huebra,Salamanca
Berrocal de Salvatierra,Salamanca
Boada,Salamanca
"Bodón, El",Salamanca
Bogajo,Salamanca
"Bouza, La",Salamanca
Bóveda del Río Almar,Salamanca
Brincones,Salamanca
Buenamadre,Salamanca
Buenavista,Salamanca
"Cabaco, El",Salamanca
"Cabeza de Béjar, La",Salamanca
Cabeza del Caballo,Salamanca
Cabezabellosa de la Calzada,Salamanca
Cabrerizos,Salamanca
Cabrillas,Salamanca
Calvarrasa de Abajo,Salamanca
Calvarrasa de Arriba,Salamanca
"Calzada de Béjar, La",Salamanca
Calzada de Don Diego,Salamanca
Calzada de Valdunciel,Salamanca
Campillo de Azaba,Salamanca
"Campo de Peñaranda, El",Salamanca
Candelario,Salamanca
Canillas de Abajo,Salamanca
Cantagallo,Salamanca
Cantalapiedra,Salamanca
Cantalpino,Salamanca
Cantaracillo,Salamanca
Carbajosa de la Sagrada,Salamanca
Carpio de Azaba,Salamanca
Carrascal de Barregas,Salamanca
Carrascal del Obispo,Salamanca
Casafranca,Salamanca
"Casas del Conde, Las",Salamanca
Casillas de Flores,Salamanca
Castellanos de Moriscos,Salamanca
Castellanos de Villiquera,Salamanca
Castillejo de Martín Viejo,Salamanca
Castraz,Salamanca
Cepeda,Salamanca
Cereceda de la Sierra,Salamanca
Cerezal de Peñahorcada,Salamanca
Cerralbo,Salamanca
"Cerro, El",Salamanca
Cespedosa de Tormes,Salamanca
Chagarcía Medianero,Salamanca
Cilleros de la Bastida,Salamanca
Cipérez,Salamanca
Ciudad Rodrigo,Salamanca
Coca de Alba,Salamanca
Colmenar de Montemayor,Salamanca
Cordovilla,Salamanca
Cristóbal,Salamanca
"Cubo de Don Sancho, El",Salamanca
Dios le Guarde,Salamanca
Doñinos de Ledesma,Salamanca
Doñinos de Salamanca,Salamanca
Ejeme,Salamanca
Encina de San Silvestre,Salamanca
"Encina, La",Salamanca
Encinas de Abajo,Salamanca
Encinas de Arriba,Salamanca
Encinasola de los Comendadores,Salamanca
Endrinal,Salamanca
Escurial de la Sierra,Salamanca
Espadaña,Salamanca
Espeja,Salamanca
Espino de la Orbada,Salamanca
Florida de Liébana,Salamanca
Forfoleda,Salamanca
Frades de la Sierra,Salamanca
"Fregeneda, La",Salamanca
Fresnedoso,Salamanca
Fresno Alhándiga,Salamanca
"Fuente de San Esteban, La",Salamanca
Fuenteguinaldo,Salamanca
Fuenteliante,Salamanca
Fuenterroble de Salvatierra,Salamanca
Fuentes de Béjar,Salamanca
Fuentes de Oñoro,Salamanca
Gajates,Salamanca
Galindo y Perahuy,Salamanca
Galinduste,Salamanca
Galisancho,Salamanca
Gallegos de Argañán,Salamanca
Gallegos de Solmirón,Salamanca
Garcibuey,Salamanca
Garcihernández,Salamanca
Garcirrey,Salamanca
Gejuelo del Barro,Salamanca
Golpejas,Salamanca
Gomecello,Salamanca
Guadramiro,Salamanca
Guijo de Ávila,Salamanca
Guijuelo,Salamanca
Herguijuela de Ciudad Rodrigo,Salamanca
Herguijuela de la Sierra,Salamanca
Herguijuela del Campo,Salamanca
Hinojosa de Duero,Salamanca
Horcajo de Montemayor,Salamanca
Horcajo Medianero,Salamanca
"Hoya, La",Salamanca
Huerta,Salamanca
Iruelos,Salamanca
Ituero de Azaba,Salamanca
Juzbado,Salamanca
Lagunilla,Salamanca
Larrodrigo,Salamanca
Ledesma,Salamanca
Ledrada,Salamanca
Linares de Riofrío,Salamanca
Lumbrales,Salamanca
Machacón,Salamanca
Macotera,Salamanca
Madroñal,Salamanca
"Maíllo, El",Salamanca
Malpartida,Salamanca
Mancera de Abajo,Salamanca
"Manzano, El",Salamanca
Martiago,Salamanca
Martín de Yeltes,Salamanca
Martinamor,Salamanca
Masueco,Salamanca
"Mata de Ledesma, La",Salamanca
Matilla de los Caños del Río,Salamanca
"Maya, La",Salamanca
Membribe de la Sierra,Salamanca
Mieza,Salamanca
"Milano, El",Salamanca
Miranda de Azán,Salamanca
Miranda del Castañar,Salamanca
Mogarraz,Salamanca
Molinillo,Salamanca
Monforte de la Sierra,Salamanca
Monleón,Salamanca
Monleras,Salamanca
Monsagro,Salamanca
Montejo,Salamanca
Montemayor del Río,Salamanca
Monterrubio de Armuña,Salamanca
Monterrubio de la Sierra,Salamanca
Morasverdes,Salamanca
Morille,Salamanca
Moríñigo,Salamanca
Moriscos,Salamanca
Moronta,Salamanca
Mozárbez,Salamanca
Narros de Matalayegua,Salamanca
Nava de Béjar,Salamanca
Nava de Francia,Salamanca
Nava de Sotrobal,Salamanca
Navacarros,Salamanca
Navales,Salamanca
Navalmoral de Béjar,Salamanca
Navamorales,Salamanca
Navarredonda de la Rinconada,Salamanca
Navasfrías,Salamanca
Negrilla de Palencia,Salamanca
Olmedo de Camaces,Salamanca
"Orbada, La",Salamanca
Pajares de la Laguna,Salamanca
Palacios del Arzobispo,Salamanca
Palaciosrubios,Salamanca
Palencia de Negrilla,Salamanca
Parada de Arriba,Salamanca
Parada de Rubiales,Salamanca
Paradinas de San Juan,Salamanca
Pastores,Salamanca
"Payo, El",Salamanca
Pedraza de Alba,Salamanca
Pedrosillo de Alba,Salamanca
Pedrosillo de los Aires,Salamanca
Pedrosillo el Ralo,Salamanca
"Pedroso de la Armuña, El",Salamanca
Pelabravo,Salamanca
Pelarrodríguez,Salamanca
Pelayos,Salamanca
"Peña, La",Salamanca
Peñacaballera,Salamanca
Peñaparda,Salamanca
Peñaranda de Bracamonte,Salamanca
Peñarandilla,Salamanca
Peralejos de Abajo,Salamanca
Peralejos de Arriba,Salamanca
Pereña de la Ribera,Salamanca
Peromingo,Salamanca
Pinedas,Salamanca
"Pino de Tormes, El",Salamanca
Pitiegua,Salamanca
Pizarral,Salamanca
Poveda de las Cintas,Salamanca
Pozos de Hinojo,Salamanca
Puebla de Azaba,Salamanca
Puebla de San Medel,Salamanca
Puebla de Yeltes,Salamanca
Puente del Congosto,Salamanca
Puertas,Salamanca
Puerto de Béjar,Salamanca
Puerto Seguro,Salamanca
Rágama,Salamanca
"Redonda, La",Salamanca
Retortillo,Salamanca
"Rinconada de la Sierra, La",Salamanca
Robleda,Salamanca
Robliza de Cojos,Salamanca
Rollán,Salamanca
Saelices el Chico,Salamanca
"Sagrada, La",Salamanca
"Sahugo, El",Salamanca
Salamanca,Salamanca
Saldeana,Salamanca
Salmoral,Salamanca
Salvatierra de Tormes,Salamanca
San Cristóbal de la Cuesta,Salamanca
San Esteban de la Sierra,Salamanca
San Felices de los Gallegos,Salamanca
San Martín del Castañar,Salamanca
San Miguel de Valero,Salamanca
San Miguel del Robledo,Salamanca
San Morales,Salamanca
San Muñoz,Salamanca
San Pedro de Rozados,Salamanca
San Pedro del Valle,Salamanca
San Pelayo de Guareña,Salamanca
Sanchón de la Ribera,Salamanca
Sanchón de la Sagrada,Salamanca
Sanchotello,Salamanca
Sancti-Spíritus,Salamanca
Sando,Salamanca
Santa María de Sando,Salamanca
Santa Marta de Tormes,Salamanca
Santiago de la Puebla,Salamanca
Santibáñez de Béjar,Salamanca
Santibáñez de la Sierra,Salamanca
Santiz,Salamanca
"Santos, Los",Salamanca
Sardón de los Frailes,Salamanca
Saucelle,Salamanca
Sepulcro-Hilario,Salamanca
Sequeros,Salamanca
Serradilla del Arroyo,Salamanca
Serradilla del Llano,Salamanca
"Sierpe, La",Salamanca
Sieteiglesias de Tormes,Salamanca
Sobradillo,Salamanca
Sorihuela,Salamanca
Sotoserrano,Salamanca
Tabera de Abajo,Salamanca
"Tala, La",Salamanca
Tamames,Salamanca
Tarazona de Guareña,Salamanca
Tardáguila,Salamanca
"Tejado, El",Salamanca
Tejeda y Segoyuela,Salamanca
Tenebrón,Salamanca
Terradillos,Salamanca
Topas,Salamanca
Tordillos,Salamanca
"Tornadizo, El",Salamanca
Torresmenudas,Salamanca
Trabanca,Salamanca
Tremedal de Tormes,Salamanca
Valdecarros,Salamanca
Valdefuentes de Sangusín,Salamanca
Valdehijaderos,Salamanca
Valdelacasa,Salamanca
Valdelageve,Salamanca
Valdelosa,Salamanca
Valdemierque,Salamanca
Valderrodrigo,Salamanca
Valdunciel,Salamanca
Valero,Salamanca
Vallejera de Riofrío,Salamanca
Valsalabroso,Salamanca
Valverde de Valdelacasa,Salamanca
Valverdón,Salamanca
Vecinos,Salamanca
Vega de Tirados,Salamanca
"Veguillas, Las",Salamanca
"Vellés, La",Salamanca
Ventosa del Río Almar,Salamanca
"Vídola, La",Salamanca
Villaflores,Salamanca
Villagonzalo de Tormes,Salamanca
Villalba de los Llanos,Salamanca
Villamayor,Salamanca
Villanueva del Conde,Salamanca
Villar de Argañán,Salamanca
Villar de Ciervo,Salamanca
Villar de Gallimazo,Salamanca
Villar de la Yegua,Salamanca
Villar de Peralonso,Salamanca
Villar de Samaniego,Salamanca
Villares de la Reina,Salamanca
Villares de Yeltes,Salamanca
Villarino de los Aires,Salamanca
Villarmayor,Salamanca
Villarmuerto,Salamanca
Villasbuenas,Salamanca
Villasdardo,Salamanca
Villaseco de los Gamitos,Salamanca
Villaseco de los Reyes,Salamanca
Villasrubias,Salamanca
Villaverde de Guareña,Salamanca
Villavieja de Yeltes,Salamanca
Villoria,Salamanca
Villoruela,Salamanca
Vilvestre,Salamanca
Vitigudino,Salamanca
Yecla de Yeltes,Salamanca
Zamarra,Salamanca
Zamayón,Salamanca
Zarapicos,Salamanca
"Zarza de Pumareda, La",Salamanca
Zorita de la Frontera,Salamanca
Abades,Segovia
Adrada de Pirón,Segovia
Adrados,Segovia
Aguilafuente,Segovia
Alconada de Maderuelo,Segovia
Aldea Real,Segovia
Aldealcorvo,Segovia
Aldealengua de Pedraza,Segovia
Aldealengua de Santa María,Segovia
Aldeanueva de la Serrezuela,Segovia
Aldeanueva del Codonal,Segovia
Aldeasoña,Segovia
Aldehorno,Segovia
Aldehuela del Codonal,Segovia
Aldeonte,Segovia
Anaya,Segovia
Añe,Segovia
Arahuetes,Segovia
Arcones,Segovia
Arevalillo de Cega,Segovia
Armuña,Segovia
Ayllón,Segovia
Barbolla,Segovia
Basardilla,Segovia
Bercial,Segovia
Bercimuel,Segovia
Bernardos,Segovia
Bernuy de Porreros,Segovia
Boceguillas,Segovia
Brieva,Segovia
Caballar,Segovia
Cabañas de Polendos,Segovia
Cabezuela,Segovia
Calabazas de Fuentidueña,Segovia
Campo de San Pedro,Segovia
Cantalejo,Segovia
Cantimpalos,Segovia
Carbonero el Mayor,Segovia
Carrascal del Río,Segovia
Casla,Segovia
Castillejo de Mesleón,Segovia
Castro de Fuentidueña,Segovia
Castrojimeno,Segovia
Castroserna de Abajo,Segovia
Castroserracín,Segovia
Cedillo de la Torre,Segovia
Cerezo de Abajo,Segovia
Cerezo de Arriba,Segovia
Chañe,Segovia
Cilleruelo de San Mamés,Segovia
Cobos de Fuentidueña,Segovia
Coca,Segovia
Codorniz,Segovia
Collado Hermoso,Segovia
Condado de Castilnovo,Segovia
Corral de Ayllón,Segovia
Cozuelos de Fuentidueña,Segovia
Cubillo,Segovia
Cuéllar,Segovia
Cuevas de Provanco,Segovia
Domingo García,Segovia
Donhierro,Segovia
Duruelo,Segovia
Encinas,Segovia
Encinillas,Segovia
Escalona del Prado,Segovia
Escarabajosa de Cabezas,Segovia
Escobar de Polendos,Segovia
"Espinar, El",Segovia
Espirdo,Segovia
Fresneda de Cuéllar,Segovia
Fresno de Cantespino,Segovia
Fresno de la Fuente,Segovia
Frumales,Segovia
Fuente de Santa Cruz,Segovia
Fuente el Olmo de Fuentidueña,Segovia
Fuente el Olmo de Íscar,Segovia
Fuentepelayo,Segovia
Fuentepiñel,Segovia
Fuenterrebollo,Segovia
Fuentesaúco de Fuentidueña,Segovia
Fuentesoto,Segovia
Fuentidueña,Segovia
Gallegos,Segovia
Garcillán,Segovia
Gomezserracín,Segovia
Grajera,Segovia
Honrubia de la Cuesta,Segovia
Hontalbilla,Segovia
Hontanares de Eresma,Segovia
"Huertos, Los",Segovia
Ituero y Lama,Segovia
Juarros de Riomoros,Segovia
Juarros de Voltoya,Segovia
Labajos,Segovia
Laguna de Contreras,Segovia
Languilla,Segovia
Lastras de Cuéllar,Segovia
Lastras del Pozo,Segovia
"Lastrilla, La",Segovia
"Losa, La",Segovia
Maderuelo,Segovia
Marazoleja,Segovia
Marazuela,Segovia
Martín Miguel,Segovia
Martín Muñoz de la Dehesa,Segovia
Martín Muñoz de las Posadas,Segovia
Marugán,Segovia
Mata de Cuéllar,Segovia
Matabuena,Segovia
"Matilla, La",Segovia
Melque de Cercos,Segovia
Membibre de la Hoz,Segovia
Migueláñez,Segovia
Montejo de Arévalo,Segovia
Montejo de la Vega de la Serrezuela,Segovia
Monterrubio,Segovia
Moral de Hornuez,Segovia
Mozoncillo,Segovia
Muñopedro,Segovia
Muñoveros,Segovia
Nava de la Asunción,Segovia
Navafría,Segovia
Navalilla,Segovia
Navalmanzano,Segovia
Navares de Ayuso,Segovia
Navares de Enmedio,Segovia
Navares de las Cuevas,Segovia
Navas de Oro,Segovia
Navas de Riofrío,Segovia
Navas de San Antonio,Segovia
Nieva,Segovia
Olombrada,Segovia
Orejana,Segovia
Ortigosa de Pestaño,Segovia
Ortigosa del Monte,Segovia
Otero de Herreros,Segovia
Pajarejos,Segovia
Palazuelos de Eresma,Segovia
Pedraza,Segovia
Pelayos del Arroyo,Segovia
Perosillo,Segovia
Pinarejos,Segovia
Pinarnegrillo,Segovia
Pradales,Segovia
Prádena,Segovia
Puebla de Pedraza,Segovia
Rapariegos,Segovia
Real Sitio de San Ildefonso,Segovia
Rebollo,Segovia
Remondo,Segovia
Riaguas de San Bartolomé,Segovia
Riaza,Segovia
Ribota,Segovia
Riofrío de Riaza,Segovia
Roda de Eresma,Segovia
Sacramenia,Segovia
Samboal,Segovia
San Cristóbal de Cuéllar,Segovia
San Cristóbal de la Vega,Segovia
San Cristóbal de Segovia,Segovia
San Martín y Mudrián,Segovia
San Miguel de Bernuy,Segovia
San Pedro de Gaíllos,Segovia
Sanchonuño,Segovia
Sangarcía,Segovia
Santa María la Real de Nieva,Segovia
Santa Marta del Cerro,Segovia
Santiuste de Pedraza,Segovia
Santiuste de San Juan Bautista,Segovia
Santo Domingo de Pirón,Segovia
